Student_ID,Gender,Age,Branch,Year,Attendance,Study_Hours,Coding_Hours,Assignment_Score,Internal_Marks,Final_Exam,CGPA,Projects,Certifications,Internship,Extra_Curricular,Placement,Company_Tier,Salary_LPA
STU2767,Male,22,IT,3,88.5,4.7,4.9,79.1,72.4,82.6,6.86,0,2,Yes,Yes,No,Not Placed,0.0
STU2768,Male,19,IT,2,70.5,3.3,5.2,59.1,67.8,81.6,7.75,3,3,No,No,No,Not Placed,0.0
STU2769,Male,20,Mechanical,1,90.5,4.0,3.1,88.3,86.9,95.2,8.84,4,2,Yes,Yes,Yes,Tier 2,13.89
STU2770,Female,23,CSE,2,78.4,3.8,2.8,60.7,85.7,80.0,7.23,3,1,No,No,No,Not Placed,0.0
STU2771,Male,20,Mechanical,2,95.4,3.6,1.1,60.4,91.2,79.4,7.66,2,1,No,No,Yes,Tier 3,5.98
STU2772,Male,20,ECE,1,78.4,2.4,2.2,67.9,63.7,70.0,6.58,2,3,Yes,No,Yes,Tier 3,4.96
STU2773,Female,22,Mechanical,1,78.8,2.5,1.8,79.3,73.9,50.8,6.65,2,3,No,Yes,No,Not Placed,0.0
STU2774,Male,20,Mechanical,1,82.5,3.3,4.0,70.2,72.4,74.8,6.24,0,9,No,Yes,No,Not Placed,0.0
STU2775,Male,21,IT,1,78.7,3.9,3.0,63.5,77.5,79.6,8.49,0,5,Yes,Yes,Yes,Tier 2,10.49
STU2776,Male,21,CSE,2,85.3,2.7,1.0,58.7,75.3,67.6,6.87,4,2,Yes,Yes,Yes,Tier 3,6.32
STU2777,Male,22,ECE,4,73.6,3.8,1.2,60.9,78.0,78.7,8.88,4,2,Yes,No,Yes,Tier 2,12.36
STU2778,Male,19,Civil,1,83.5,1.1,6.0,61.8,73.1,48.5,6.34,1,2,No,Yes,No,Not Placed,0.0
STU2779,Male,18,ECE,3,76.0,3.8,1.9,68.7,66.2,89.4,6.82,3,3,No,Yes,No,Not Placed,0.0
STU2780,Male,19,CSE,2,80.4,3.9,3.5,71.8,85.7,82.6,7.44,0,4,Yes,No,Yes,Tier 3,4.03
STU2781,Male,19,CSE,4,71.0,4.8,2.5,56.5,70.2,87.7,7.82,1,6,Yes,Yes,Yes,Tier 3,4.72
STU2782,Female,19,Civil,3,89.0,5.5,2.1,71.3,86.6,100.0,8.25,3,4,Yes,No,Yes,Tier 2,12.84
STU2783,Female,19,CSE,2,79.2,4.6,4.3,80.1,65.4,84.5,7.14,5,3,Yes,No,Yes,Tier 3,4.33
STU2784,Female,23,CSE,2,89.3,6.0,1.8,70.7,72.0,87.2,6.86,3,6,No,No,Yes,Tier 3,7.4
STU2785,Female,18,IT,3,76.1,3.8,2.0,63.2,62.9,82.3,7.2,1,2,No,No,No,Not Placed,0.0
STU2786,Male,23,Civil,1,81.9,3.9,4.6,71.5,69.8,89.4,8.46,2,7,No,No,Yes,Tier 2,10.14
STU2787,Female,20,IT,1,89.4,4.8,1.9,62.9,74.3,100.0,8.14,2,2,Yes,No,Yes,Tier 2,13.51
STU2788,Male,19,IT,3,72.6,3.7,0.4,72.5,65.2,83.5,7.71,3,4,Yes,No,Yes,Tier 3,7.37
STU2789,Female,21,ECE,4,74.9,3.4,0.8,62.9,72.1,74.0,6.89,3,4,No,Yes,No,Not Placed,0.0
STU2790,Female,22,CSE,1,88.5,5.4,3.3,64.4,71.3,92.0,8.42,0,1,Yes,No,No,Not Placed,0.0
STU2791,Female,22,Civil,2,92.8,4.7,1.4,80.3,75.3,100.0,8.26,0,5,No,Yes,Yes,Tier 2,14.57
STU2792,Female,23,ECE,2,82.1,4.6,4.2,66.3,77.8,93.2,8.36,2,7,Yes,Yes,Yes,Tier 2,12.96
STU2793,Female,23,IT,4,74.2,2.8,2.5,58.8,87.8,74.0,7.48,0,4,Yes,No,Yes,Tier 3,7.45
STU2794,Male,21,Civil,2,79.5,4.9,3.6,69.3,78.6,95.9,8.26,3,2,No,No,Yes,Tier 2,9.91
STU2795,Male,19,Civil,1,97.8,3.9,3.0,87.2,87.0,99.5,8.26,2,0,Yes,No,No,Not Placed,0.0
STU2796,Female,18,IT,4,71.3,2.6,4.1,60.9,68.5,77.7,8.01,3,7,No,Yes,Yes,Tier 2,8.11
STU2797,Male,20,CSE,1,86.2,4.6,5.3,64.7,62.3,93.1,7.81,0,4,No,No,No,Not Placed,0.0
STU2798,Female,22,Mechanical,4,83.0,2.4,3.3,52.7,74.9,56.0,6.37,1,2,No,No,No,Not Placed,0.0
STU2799,Female,20,IT,3,72.7,1.0,3.3,53.4,63.2,39.0,5.55,2,5,No,Yes,Yes,Tier 3,6.72
STU2800,Male,18,Civil,2,79.5,1.6,4.2,64.9,82.9,59.7,7.24,1,2,Yes,No,Yes,Tier 3,5.02
STU2801,Female,23,Civil,4,67.6,3.5,1.7,51.7,81.4,83.0,8.23,3,4,Yes,Yes,Yes,Tier 2,13.25
STU2802,Female,22,CSE,3,84.3,5.6,3.3,65.8,69.9,100.0,8.06,3,3,Yes,No,Yes,Tier 2,10.63
STU2803,Female,20,Civil,1,85.5,4.2,1.1,87.4,77.6,82.4,8.1,7,4,No,Yes,Yes,Tier 2,13.38
STU2804,Female,23,IT,3,71.1,3.7,1.4,74.0,59.7,98.2,7.91,3,2,Yes,Yes,Yes,Tier 3,7.05
STU2805,Male,18,ECE,1,86.5,5.4,1.8,66.0,84.9,100.0,8.42,1,5,No,Yes,Yes,Tier 2,11.09
STU2806,Female,20,CSE,4,76.7,4.4,4.4,68.3,83.3,87.4,8.04,2,0,Yes,Yes,No,Not Placed,0.0
STU2807,Female,19,Civil,4,76.0,5.0,2.3,58.2,77.6,87.8,7.79,2,2,No,Yes,Yes,Tier 3,7.44
STU2808,Male,23,ECE,2,74.2,5.0,1.3,78.3,74.7,80.7,8.42,4,3,No,No,Yes,Tier 2,11.28
STU2809,Male,18,ECE,2,87.3,3.4,3.6,73.6,78.3,74.2,7.56,3,3,No,Yes,Yes,Tier 3,7.84
STU2810,Female,20,Civil,4,68.6,3.5,0.0,71.1,73.3,73.8,7.65,2,4,Yes,Yes,No,Not Placed,0.0
STU2811,Male,19,ECE,1,69.3,2.8,0.0,56.8,67.5,71.4,7.56,3,3,Yes,No,No,Not Placed,0.0
STU2812,Female,19,IT,1,77.3,4.8,2.1,80.3,70.7,96.5,8.22,2,4,No,Yes,No,Not Placed,0.0
STU2813,Female,18,Civil,4,77.5,2.3,2.1,64.1,83.8,73.8,8.04,4,2,Yes,No,No,Not Placed,0.0
STU2814,Male,21,Mechanical,1,87.0,2.7,4.1,58.7,84.8,49.1,6.72,2,4,Yes,No,Yes,Tier 3,4.16
STU2815,Female,22,Civil,4,81.3,3.7,4.3,68.3,71.1,99.2,8.26,3,2,No,No,No,Not Placed,0.0
STU2816,Female,18,Civil,2,81.3,3.9,2.3,64.2,90.1,91.0,8.42,2,1,Yes,No,Yes,Tier 2,11.79
STU2817,Male,19,IT,1,69.0,4.5,2.2,71.0,63.9,93.9,7.69,3,2,No,No,Yes,Tier 3,4.07
STU2818,Male,19,IT,2,80.2,3.8,1.3,64.1,90.6,77.3,8.22,3,2,Yes,No,Yes,Tier 2,10.21
STU2819,Male,18,CSE,3,62.7,3.4,2.3,63.8,56.0,82.2,6.74,1,4,Yes,Yes,Yes,Tier 3,5.85
STU2820,Male,21,ECE,2,83.9,4.7,0.0,65.7,75.8,90.6,7.63,4,3,Yes,No,No,Not Placed,0.0
STU2821,Female,22,IT,3,87.4,4.9,1.8,66.3,82.3,90.6,8.65,4,3,No,No,Yes,Tier 2,9.2
STU2822,Male,20,Mechanical,2,75.8,1.8,2.4,66.7,75.7,67.3,7.63,1,1,Yes,No,No,Not Placed,0.0
STU2823,Female,18,CSE,2,85.0,5.1,1.3,76.0,79.0,100.0,9.25,2,7,No,No,Yes,Tier 1,27.21
STU2824,Male,22,CSE,1,78.5,3.4,1.5,55.7,84.4,74.7,7.56,3,2,No,Yes,No,Not Placed,0.0
STU2825,Male,22,CSE,2,91.9,5.7,2.1,82.9,84.5,100.0,8.04,2,4,No,No,Yes,Tier 2,10.94
STU2826,Female,23,CSE,4,83.8,3.0,2.5,78.6,81.0,78.3,7.01,1,3,No,Yes,No,Not Placed,0.0
STU2827,Female,19,ECE,1,73.7,2.6,3.8,63.1,67.0,56.8,7.01,3,5,Yes,Yes,Yes,Tier 3,4.58
STU2828,Male,20,CSE,1,91.4,4.6,3.1,73.7,87.3,81.6,8.43,2,2,No,No,No,Not Placed,0.0
STU2829,Male,18,CSE,1,88.6,6.4,3.8,52.5,75.8,95.4,8.47,4,2,Yes,No,Yes,Tier 2,10.04
STU2830,Male,19,CSE,2,78.7,1.9,3.4,82.7,83.5,78.1,8.08,1,0,No,No,No,Not Placed,0.0
STU2831,Male,23,Mechanical,1,86.0,4.8,2.7,69.7,89.5,93.8,8.91,2,3,Yes,No,Yes,Tier 2,8.94
STU2832,Female,23,Mechanical,3,85.8,4.5,5.8,80.9,78.5,100.0,9.31,0,6,No,No,No,Not Placed,0.0
STU2833,Male,19,CSE,3,78.6,3.8,1.4,63.4,78.5,90.0,7.72,1,0,Yes,Yes,Yes,Tier 3,6.17
STU2834,Male,21,Mechanical,2,82.5,6.3,1.1,70.4,78.5,100.0,8.2,3,4,No,Yes,No,Not Placed,0.0
STU2835,Male,22,IT,1,84.0,1.5,2.3,75.4,76.4,54.4,6.86,3,7,Yes,Yes,Yes,Tier 3,5.87
STU2836,Female,18,CSE,4,76.6,5.1,2.4,63.5,71.5,99.3,8.62,4,4,Yes,Yes,Yes,Tier 2,9.48
STU2837,Female,18,ECE,4,92.8,5.0,2.7,63.5,72.3,82.7,7.19,1,3,No,Yes,Yes,Tier 3,7.89
STU2838,Male,18,CSE,3,66.2,5.2,1.1,60.4,62.8,87.9,7.93,4,2,No,No,Yes,Tier 3,6.64
STU2839,Female,19,Mechanical,2,87.4,5.1,5.4,61.8,79.5,100.0,8.41,5,3,No,No,Yes,Tier 2,10.24
STU2840,Male,21,CSE,2,72.3,4.1,2.0,57.9,82.6,79.9,8.08,0,3,Yes,Yes,Yes,Tier 2,10.58
STU2841,Male,20,Civil,2,80.1,3.4,1.1,64.0,77.8,79.7,7.2,0,2,Yes,Yes,Yes,Tier 3,7.77
STU2842,Female,23,CSE,2,69.2,3.1,2.9,63.7,78.7,56.5,6.05,0,5,Yes,No,No,Not Placed,0.0
STU2843,Female,19,ECE,2,71.4,4.5,4.1,59.1,56.8,82.0,7.41,5,1,No,No,Yes,Tier 3,6.31
STU2844,Female,20,Civil,1,81.3,3.8,4.9,60.0,86.6,80.3,8.81,4,1,Yes,Yes,Yes,Tier 2,8.78
STU2845,Female,23,CSE,1,82.6,3.5,0.0,71.9,81.6,81.7,7.93,2,4,No,Yes,Yes,Tier 3,7.23
STU2846,Male,23,IT,1,90.5,3.1,3.7,80.0,88.6,87.3,9.08,4,4,Yes,Yes,Yes,Tier 1,28.18
STU2847,Female,21,IT,4,78.8,3.3,5.1,57.2,58.9,66.5,6.08,0,1,No,Yes,No,Not Placed,0.0
STU2848,Male,22,ECE,1,86.9,4.7,1.6,72.9,75.3,100.0,8.11,3,2,Yes,Yes,Yes,Tier 2,12.55
STU2849,Female,18,CSE,2,81.9,3.8,2.2,76.1,67.6,82.4,7.72,1,2,Yes,Yes,Yes,Tier 3,4.19
STU2850,Male,20,CSE,2,86.6,5.3,1.1,73.4,84.0,99.9,8.93,1,5,No,No,Yes,Tier 2,10.07
STU2851,Female,19,ECE,4,73.3,2.2,1.7,55.6,75.7,51.9,6.34,2,7,No,Yes,Yes,Tier 3,6.93
STU2852,Male,20,IT,4,82.7,4.5,0.9,72.4,83.8,95.6,8.77,2,3,No,No,No,Not Placed,0.0
STU2853,Male,22,ECE,3,85.0,2.6,3.9,71.7,74.5,65.8,6.85,4,1,Yes,Yes,Yes,Tier 3,5.01
STU2854,Female,18,CSE,4,78.0,5.3,2.3,69.1,80.6,99.7,8.65,2,3,Yes,No,No,Not Placed,0.0
STU2855,Male,20,IT,3,85.0,5.3,0.0,72.1,77.5,100.0,8.66,0,5,Yes,Yes,Yes,Tier 2,11.07
STU2856,Male,22,ECE,1,85.8,2.1,1.6,56.0,87.3,66.4,8.22,1,4,No,No,No,Not Placed,0.0
STU2857,Male,19,ECE,2,77.9,2.9,1.5,66.5,79.5,93.2,7.96,2,2,Yes,Yes,Yes,Tier 3,5.13
STU2858,Male,21,IT,3,88.2,2.9,3.8,81.1,73.3,79.6,7.82,1,4,Yes,No,Yes,Tier 3,4.41
STU2859,Male,23,CSE,3,63.6,5.3,2.4,71.5,69.1,96.3,8.46,2,4,No,No,Yes,Tier 2,11.18
STU2860,Male,19,CSE,3,66.7,3.1,2.4,69.6,57.3,70.8,7.67,1,2,No,No,Yes,Tier 3,6.51
STU2861,Female,18,CSE,4,73.7,4.6,3.5,65.7,81.4,93.8,9.0,2,3,No,No,Yes,Tier 1,19.34
STU2862,Male,23,IT,4,84.3,3.0,4.1,76.9,82.5,77.4,8.04,3,3,No,No,No,Not Placed,0.0
STU2863,Female,19,CSE,4,76.0,5.1,2.9,71.1,78.6,89.8,7.37,3,4,Yes,No,No,Not Placed,0.0
STU2864,Female,19,ECE,3,71.3,5.2,1.5,62.4,78.0,86.2,8.18,2,3,Yes,No,Yes,Tier 2,9.59
STU2865,Male,19,ECE,1,81.3,5.8,0.2,78.9,77.4,100.0,8.97,1,1,Yes,No,Yes,Tier 2,8.87
STU2866,Female,19,IT,2,82.8,3.6,4.7,65.4,64.7,85.8,7.14,4,5,Yes,Yes,Yes,Tier 3,6.73
STU2867,Male,23,IT,4,76.9,3.8,6.0,66.4,81.2,91.8,7.96,1,3,No,Yes,Yes,Tier 3,4.91
STU2868,Female,18,CSE,1,72.5,3.6,2.7,72.1,65.4,70.6,7.71,2,3,No,No,No,Not Placed,0.0
STU2869,Male,22,ECE,4,82.1,3.8,3.0,62.8,69.5,76.5,7.84,3,4,No,Yes,Yes,Tier 3,5.72
STU2870,Male,20,Civil,4,88.4,3.3,4.8,62.9,85.2,67.1,6.83,5,3,Yes,Yes,No,Not Placed,0.0
STU2871,Female,21,ECE,3,72.3,5.1,0.0,57.0,67.0,90.6,7.84,0,3,Yes,No,Yes,Tier 3,4.67
STU2872,Female,20,Mechanical,3,94.6,2.9,3.9,80.6,83.6,73.0,7.62,0,4,Yes,No,No,Not Placed,0.0
STU2873,Female,20,Mechanical,4,77.5,3.6,3.1,85.5,79.6,99.9,9.22,3,4,No,Yes,Yes,Tier 1,24.24
STU2874,Male,21,IT,2,76.9,4.0,1.3,76.9,79.0,85.6,8.66,1,1,Yes,Yes,Yes,Tier 2,12.37
STU2875,Female,23,CSE,4,83.1,4.4,1.7,77.0,85.4,100.0,8.88,1,6,No,No,Yes,Tier 2,14.0
STU2876,Male,18,ECE,2,82.8,2.4,0.5,83.1,72.0,82.4,7.25,1,3,Yes,No,Yes,Tier 3,7.94
STU2877,Male,21,CSE,1,64.1,3.5,4.2,62.6,64.6,83.5,7.31,3,3,Yes,No,Yes,Tier 3,7.61
STU2878,Male,18,ECE,4,81.1,3.8,0.9,64.7,78.4,94.2,7.6,2,1,No,Yes,No,Not Placed,0.0
STU2879,Female,23,Mechanical,2,86.6,4.8,3.1,72.1,68.0,94.6,7.4,2,4,Yes,Yes,Yes,Tier 3,7.29
STU2880,Male,20,Mechanical,1,90.2,3.5,0.1,72.5,73.7,88.0,9.01,1,0,Yes,No,No,Not Placed,0.0
STU2881,Male,18,IT,1,81.1,3.7,4.6,61.9,68.5,80.5,7.35,5,3,Yes,No,Yes,Tier 3,7.53
STU2882,Female,23,ECE,3,79.2,4.0,2.2,66.9,57.8,77.1,6.9,1,7,No,Yes,Yes,Tier 3,4.22
STU2883,Male,23,ECE,1,87.8,5.1,4.1,60.8,74.6,86.3,7.84,1,4,Yes,No,No,Not Placed,0.0
STU2884,Male,22,Mechanical,3,96.3,1.3,2.2,75.4,83.2,59.1,7.11,3,5,No,Yes,Yes,Tier 3,7.05
STU2885,Male,21,Mechanical,1,82.7,3.9,1.6,69.7,77.6,87.4,8.19,3,2,No,No,Yes,Tier 2,10.59
STU2886,Female,22,Civil,1,80.5,5.2,0.5,67.9,71.6,100.0,7.97,3,4,No,Yes,Yes,Tier 3,4.75
STU2887,Male,20,CSE,2,92.1,2.8,4.1,89.1,74.2,87.0,8.51,1,2,No,Yes,Yes,Tier 2,11.03
STU2888,Male,21,IT,2,73.0,2.9,2.0,66.8,70.5,77.0,7.13,3,5,No,Yes,Yes,Tier 3,4.46
STU2889,Female,20,CSE,3,82.5,5.3,2.9,84.5,72.2,100.0,7.68,1,1,Yes,No,Yes,Tier 3,5.07
STU2890,Female,22,CSE,4,100.0,3.4,1.4,69.0,66.1,60.8,6.06,3,1,No,No,No,Not Placed,0.0
STU2891,Male,23,Civil,2,85.6,3.4,2.5,79.1,70.9,89.7,7.91,2,3,Yes,No,Yes,Tier 3,5.65
STU2892,Female,20,Civil,1,88.1,4.1,2.8,75.2,81.5,82.2,8.3,3,3,Yes,No,Yes,Tier 2,12.11
STU2893,Female,21,CSE,3,79.4,1.0,0.0,67.9,74.6,71.2,7.61,3,7,Yes,No,Yes,Tier 3,7.74
STU2894,Female,21,CSE,3,86.7,1.6,1.5,62.1,79.9,59.8,7.5,2,6,No,Yes,Yes,Tier 3,4.3
STU2895,Male,20,CSE,3,91.7,4.5,4.9,78.2,85.8,100.0,8.27,2,3,Yes,No,No,Not Placed,0.0
STU2896,Female,21,Mechanical,1,69.9,3.5,1.3,81.6,72.1,77.0,7.97,3,6,Yes,No,Yes,Tier 3,6.48
STU2897,Male,23,CSE,2,81.2,3.6,3.9,73.2,76.3,91.6,8.35,2,1,No,Yes,Yes,Tier 2,8.54
STU2898,Male,23,CSE,4,84.8,3.0,3.0,71.3,74.2,81.4,7.55,1,1,Yes,No,No,Not Placed,0.0
STU2899,Male,21,CSE,3,81.5,3.5,3.3,71.0,70.3,83.5,7.35,1,4,Yes,No,Yes,Tier 3,6.37
STU2900,Male,20,IT,1,78.1,5.2,3.5,72.7,74.5,89.9,7.66,4,2,Yes,Yes,No,Not Placed,0.0
STU2901,Male,22,Civil,2,93.2,4.0,2.5,88.8,73.4,88.8,8.17,0,2,No,No,No,Not Placed,0.0
STU2902,Female,21,CSE,2,83.6,5.1,1.6,68.0,82.5,100.0,8.7,3,1,No,No,Yes,Tier 2,12.23
STU2903,Male,21,IT,4,76.4,3.6,1.4,68.5,65.6,74.6,6.43,1,0,Yes,No,No,Not Placed,0.0
STU2904,Male,21,CSE,3,89.9,3.8,2.0,74.5,91.1,78.6,7.96,1,3,No,Yes,Yes,Tier 3,5.56
STU2905,Male,21,IT,1,93.1,4.2,4.4,72.6,81.1,84.3,7.83,1,2,No,Yes,No,Not Placed,0.0
STU2906,Male,20,ECE,2,91.1,4.4,0.5,76.7,89.7,96.4,9.22,0,3,Yes,Yes,Yes,Tier 1,15.78
STU2907,Female,22,CSE,1,78.7,2.8,2.0,80.5,65.8,89.6,7.9,1,1,Yes,No,Yes,Tier 3,7.28
STU2908,Male,22,CSE,2,79.0,3.8,0.2,63.2,87.7,82.9,7.98,5,7,Yes,Yes,Yes,Tier 3,5.35
STU2909,Male,18,Mechanical,3,73.7,3.0,1.6,68.5,63.2,84.0,7.14,2,2,Yes,No,Yes,Tier 3,4.24
STU2910,Male,21,CSE,3,84.0,5.6,2.3,74.4,76.6,100.0,8.61,0,4,No,Yes,Yes,Tier 2,8.37
STU2911,Male,21,ECE,4,90.8,1.7,4.6,74.9,70.0,80.8,7.28,0,0,Yes,Yes,No,Not Placed,0.0
STU2912,Male,18,IT,2,86.5,4.5,4.8,76.0,78.4,100.0,7.97,3,0,Yes,No,Yes,Tier 3,4.35
STU2913,Female,22,CSE,1,96.0,2.9,0.0,80.9,81.9,86.6,8.26,0,5,No,No,Yes,Tier 2,14.06
STU2914,Female,19,ECE,2,66.5,2.4,0.2,54.3,50.0,64.8,6.26,2,1,Yes,Yes,No,Not Placed,0.0
STU2915,Male,23,Mechanical,1,83.1,3.4,2.3,70.2,77.7,82.3,7.75,1,5,Yes,Yes,Yes,Tier 3,5.9
STU2916,Female,19,ECE,4,88.7,5.3,3.6,73.7,83.5,87.9,8.25,2,3,Yes,No,Yes,Tier 2,14.11
STU2917,Female,22,CSE,2,77.1,3.0,0.1,59.0,66.7,57.2,6.71,2,2,No,No,Yes,Tier 3,7.0
STU2918,Female,21,IT,3,72.9,1.6,1.9,65.6,69.2,64.0,6.31,1,1,Yes,No,No,Not Placed,0.0
STU2919,Male,19,IT,1,72.3,2.7,4.1,64.5,69.4,69.8,6.74,2,5,No,Yes,Yes,Tier 3,4.06
STU2920,Male,20,ECE,3,82.8,3.9,4.2,86.7,89.6,96.8,9.35,1,4,No,No,Yes,Tier 1,19.57
STU2921,Male,20,ECE,4,72.1,1.9,2.0,58.1,72.6,49.0,6.78,4,4,Yes,No,No,Not Placed,0.0
STU2922,Female,18,CSE,4,93.8,4.7,0.0,84.6,77.5,100.0,9.34,3,6,No,No,Yes,Tier 1,22.84
STU2923,Female,22,ECE,1,86.1,1.9,4.1,76.1,69.3,65.4,7.21,0,3,No,No,No,Not Placed,0.0
STU2924,Male,22,ECE,2,80.4,3.2,1.1,77.5,61.5,83.8,7.68,3,5,Yes,No,Yes,Tier 3,4.12
STU2925,Male,19,IT,3,81.4,4.8,3.3,63.4,74.7,85.7,7.83,2,3,Yes,No,Yes,Tier 3,7.83
STU2926,Female,21,ECE,3,90.7,3.2,1.2,59.8,81.3,74.5,7.02,2,4,Yes,No,Yes,Tier 3,7.64
STU2927,Female,22,CSE,1,92.7,2.2,2.7,75.1,71.7,88.6,8.17,5,4,No,Yes,Yes,Tier 2,9.65
STU2928,Female,19,IT,1,74.5,3.7,3.0,72.1,60.9,92.3,7.69,3,2,No,No,Yes,Tier 3,5.46
STU2929,Female,19,Civil,1,76.1,3.2,4.4,64.3,76.8,69.6,6.61,1,2,No,Yes,No,Not Placed,0.0
STU2930,Male,23,IT,4,79.1,5.3,0.4,67.3,82.4,88.6,8.45,1,3,Yes,No,Yes,Tier 2,13.09
STU2931,Female,23,IT,4,77.0,4.8,1.2,83.2,71.2,100.0,8.78,1,5,Yes,Yes,Yes,Tier 2,8.12
STU2932,Female,22,ECE,3,67.6,4.4,4.9,56.4,72.9,79.6,7.25,1,5,Yes,Yes,Yes,Tier 3,4.9
STU2933,Male,19,Civil,2,75.5,3.8,2.8,73.9,71.9,79.5,7.39,0,2,Yes,No,No,Not Placed,0.0
STU2934,Male,18,Civil,1,76.4,3.5,1.2,59.2,94.0,90.5,8.79,0,5,No,Yes,Yes,Tier 2,11.59
STU2935,Female,18,ECE,4,72.4,3.5,3.6,74.0,70.5,66.2,6.61,0,2,Yes,Yes,No,Not Placed,0.0
STU2936,Male,23,CSE,2,85.5,1.7,1.0,71.5,88.8,68.4,7.54,4,2,No,No,Yes,Tier 3,5.45
STU2937,Female,22,Civil,1,81.0,3.8,2.8,73.5,80.0,100.0,8.69,4,2,Yes,Yes,Yes,Tier 2,8.77
STU2938,Female,21,ECE,2,86.9,2.8,1.5,67.7,74.1,62.6,7.25,1,0,No,Yes,No,Not Placed,0.0
STU2939,Female,18,IT,1,74.1,3.7,4.4,66.5,76.8,76.9,7.58,1,3,Yes,Yes,Yes,Tier 3,6.22
STU2940,Male,18,Mechanical,2,87.1,3.9,1.2,74.3,78.1,83.5,8.09,2,6,No,Yes,Yes,Tier 2,13.76
STU2941,Male,23,IT,3,83.2,3.2,0.0,59.5,68.4,84.6,7.55,2,3,No,Yes,Yes,Tier 3,4.92
STU2942,Female,23,CSE,1,77.6,4.9,1.8,63.7,74.5,90.6,8.12,0,5,No,Yes,Yes,Tier 2,9.56
STU2943,Male,22,Mechanical,1,94.8,2.5,1.5,79.3,79.0,91.0,8.35,0,4,No,Yes,Yes,Tier 2,8.5
STU2944,Female,23,ECE,3,82.9,3.2,2.1,64.6,76.1,81.1,6.74,5,5,Yes,No,Yes,Tier 3,6.22
STU2945,Female,20,IT,1,77.8,3.4,3.3,69.2,73.3,75.8,7.16,1,3,Yes,Yes,No,Not Placed,0.0
STU2946,Male,19,CSE,1,84.2,5.2,0.7,69.8,75.3,87.9,8.43,2,2,Yes,Yes,Yes,Tier 2,10.83
STU2947,Male,18,ECE,4,74.4,3.8,1.3,70.7,64.6,75.3,6.34,2,4,Yes,No,Yes,Tier 3,6.53
STU2948,Male,20,CSE,3,80.6,3.8,2.5,68.0,85.1,87.3,8.4,4,1,No,No,Yes,Tier 2,8.24
STU2949,Male,21,IT,4,98.2,4.8,1.5,98.1,83.5,100.0,9.26,2,3,No,Yes,Yes,Tier 1,24.6
STU2950,Female,20,ECE,3,67.8,3.2,2.6,46.5,70.7,61.5,7.24,1,1,Yes,Yes,No,Not Placed,0.0
STU2951,Female,22,Civil,2,77.8,4.9,3.3,61.4,72.3,84.6,8.09,1,1,Yes,No,Yes,Tier 2,14.52
STU2952,Female,21,ECE,3,80.8,4.3,2.5,74.9,72.2,95.7,8.89,1,5,Yes,Yes,No,Not Placed,0.0
STU2953,Female,21,Mechanical,3,79.1,5.3,4.2,70.0,76.1,96.4,8.83,0,4,No,Yes,No,Not Placed,0.0
STU2954,Male,23,Mechanical,4,78.0,3.3,1.1,71.4,85.2,75.0,7.6,3,6,Yes,No,Yes,Tier 3,7.29
STU2955,Female,20,ECE,1,95.5,3.4,1.6,51.9,70.3,82.4,7.89,1,1,No,No,No,Not Placed,0.0
STU2956,Female,22,CSE,3,77.6,4.0,4.7,66.2,65.1,95.3,7.41,0,1,Yes,Yes,No,Not Placed,0.0
STU2957,Female,18,Civil,1,85.2,3.7,1.4,71.9,75.0,85.2,8.25,2,2,Yes,No,Yes,Tier 2,10.42
STU2958,Female,23,IT,3,77.1,4.7,6.0,72.3,67.2,87.9,7.7,1,0,Yes,No,No,Not Placed,0.0
STU2959,Male,20,CSE,4,85.2,3.5,3.9,74.7,93.7,85.5,8.86,3,5,Yes,Yes,Yes,Tier 2,8.77
STU2960,Female,18,CSE,3,89.5,2.5,1.3,74.3,77.0,80.3,7.83,1,2,Yes,No,No,Not Placed,0.0
STU2961,Male,20,Mechanical,2,81.4,5.4,3.4,69.0,79.5,100.0,8.98,2,2,Yes,No,Yes,Tier 2,11.77
STU2962,Male,23,CSE,3,77.4,6.1,2.9,57.5,71.4,100.0,8.4,2,2,Yes,No,Yes,Tier 2,9.99
STU2963,Male,18,CSE,3,81.0,1.9,0.3,72.3,55.2,44.4,5.53,1,2,No,Yes,No,Not Placed,0.0
STU2964,Female,23,ECE,1,86.3,4.4,4.8,71.5,74.9,93.7,8.32,2,4,Yes,Yes,Yes,Tier 2,8.08
STU2965,Female,20,Civil,1,88.9,4.7,3.7,70.4,70.1,98.4,7.63,3,4,No,No,No,Not Placed,0.0
STU2966,Female,21,ECE,2,84.1,4.1,4.7,71.2,79.7,94.0,8.31,0,3,No,No,No,Not Placed,0.0
STU2967,Female,19,CSE,3,81.4,5.7,4.1,66.9,73.3,100.0,8.22,2,3,Yes,No,Yes,Tier 2,10.86
STU2968,Female,21,CSE,1,92.2,2.2,3.0,64.1,75.0,64.4,6.47,1,4,Yes,Yes,Yes,Tier 3,6.16
STU2969,Female,23,ECE,3,77.0,3.1,4.1,72.6,72.6,75.0,7.1,3,6,Yes,No,No,Not Placed,0.0
STU2970,Male,23,CSE,4,78.7,3.9,0.5,83.3,70.9,84.3,7.18,2,1,Yes,Yes,Yes,Tier 3,7.1
STU2971,Male,23,ECE,4,96.3,4.9,5.5,80.2,91.3,94.0,8.08,1,3,Yes,Yes,Yes,Tier 2,14.86
STU2972,Male,18,CSE,2,81.2,5.2,3.6,72.0,80.1,100.0,8.37,2,3,Yes,Yes,Yes,Tier 2,14.07
